,2Y_yield,5Y_yield,10Y_yield,30Y_yield,2s10s_spread,2s10s_zscore,3m10y_spread,curve_level,curve_slope,curve_curvature,2Y_1m_change,2Y_3m_change,5Y_1m_change,5Y_3m_change,10Y_1m_change,10Y_3m_change,30Y_1m_change,30Y_3m_change,2Y_volatility,5Y_volatility,10Y_volatility,30Y_volatility,credit_spread,credit_spread_zscore,credit_spread_1m_change,credit_spread_3m_change,credit_spread_volatility
2011-01-31,2.0800525076105747,0.9000268436792734,1.3162521103107925,3.495598813745997,-0.7638003972997822,0.0,0.3045686382029624,1.4321104872002135,-0.7638003972997822,-1.5962509305628203,1.2091018394506965,0.0,-2.21319055459198,0.0,-0.8703465602495077,0.0,0.6278237455126856,0.0,6.273298424011141,11.220765072963344,10.767016939532075,6.257488568648338,3.1913986429168424,0.0,2.309465461956993,0.0,14.421063329992235
2011-02-01,1.8884294523659033,0.9321584571515914,1.4487313338978718,3.441740723481055,-0.43969811846803153,0.0,0.4016451849563685,1.4231064144717889,-0.43969811846803153,-1.4728438719605923,0.8855008707088992,0.0,-2.335912971671941,0.0,-0.8723713951640784,0.0,0.3256567764723388,0.0,5.755693240286917,11.561397215132443,10.51183625682307,6.244263698446068,3.235055104031842,0.0,2.3608759890619595,0.0,14.062480896688317
2011-02-02,1.6734123053000194,0.7846579405444241,1.6254144118198786,3.6179541262758996,-0.04799789348014083,0.0,0.3387828293787567,1.3611615525547742,-0.04799789348014083,-1.7295108360310498,0.601728946514489,0.0,-2.4906971002741347,0.0,-0.8025858691148213,0.0,0.031439805802575105,0.0,5.209249073638592,11.77285971403965,10.079333931607009,6.2639497706576375,2.8597266048192025,0.0,1.9484684796806624,0.0,13.229294234452555
2011-02-03,1.6707205795481739,0.6264014115759946,1.6711901489360834,3.8602467177957,0.00046956938790954084,0.0,0.27801119595171797,1.3227707133534172,0.00046956938790954084,-2.089107905332268,0.6599682421655202,0.0,-2.4396068747437214,0.0,-0.6678961863623318,0.0,0.33972534621016415,0.0,4.410841543060456,12.138837063585388,9.690852856553075,6.527523483510635,3.0684907503802945,0.0,1.9535782010985838,0.0,12.563687702081781
2011-02-04,1.5837872960985808,0.9590552696560102,1.670484566744481,3.7802578181388795,0.08669727064590016,0.0,0.1293480574269381,1.4044423774996906,0.08669727064590016,-1.3361613235310414,0.4162792561017543,0.0,-2.1316007103508916,0.0,-0.6607856328623309,0.0,0.44619010312321006,0.0,3.833957836657744,11.765810915391624,9.263179909604991,6.725125188122071,3.2862706728853794,0.0,1.7304642675897268,0.0,12.390673408416259
2011-02-07,1.841354212985111,1.1766372920405026,1.7499430945629322,3.7758311911851155,-0.09141111842217886,0.0,-0.14816205037229224,1.589311533196182,-0.09141111842217886,-1.238022723467038,0.5301843741100281,0.0,-1.814864047871464,0.0,-0.9626528207579934,0.0,0.2617633967289872,0.0,3.336184842368461,11.101435192510014,8.19009463838618,6.873884981248144,3.3324922820782463,0.0,2.0303109615878308,0.0,11.739447007848376
2011-02-08,1.7160697812762564,1.29408400730698,2.0239940193923722,3.8351524966554966,0.3079242381161158,0.0,0.09245411711198237,1.678049269325203,0.3079242381161158,-1.1518957860546688,0.3607082101525554,0.0,-1.8239786241035112,0.0,-0.5045121001113104,0.0,0.11896957918896556,0.0,2.8461979681258014,9.882745364167468,7.494617862927383,6.967941796336992,2.7061430401927513,0.0,1.272422551843244,0.0,10.80873960392544
2011-02-09,1.8532242495689233,1.3462526655701639,1.5892496523785145,3.888650368683985,-0.26397459719040883,0.0,-0.2754669994227199,1.5962421891725338,-0.26397459719040883,-0.74996857080711,0.2955135025686053,0.0,-1.5631030606192782,0.0,-0.7966708340504298,0.0,0.21325275184447934,0.0,2.6117304630024467,8.688347193841391,6.660093955034277,7.132662342135611,2.939666826703,0.0,1.4454074664593959,0.0,9.799098681752819
2011-02-10,1.7440365597703384,1.5065027992133295,1.174624442976848,4.337187218404116,-0.5694121167934905,0.0,-0.7680557453887453,1.4750546006535055,-0.5694121167934905,0.09434459567947262,-0.05661976973712912,0.0,-1.023836093593279,0.0,-0.8195723450105457,0.0,0.8894603054709278,0.0,2.6409938848043053,7.8849759535342026,6.331785614458692,7.9068091326447885,3.2278138797131692,0.0,1.4595356477311283,0.0,9.114997491449428
2011-02-11,1.7044561562857619,1.4638820722815917,1.3391689389993233,4.281111728335345,-0.36528721728643854,-0.3995996415707195,-0.8179061090228108,1.5025023891888925,-0.36528721728643854,-0.11586095072190172,0.0455243169050894,0.0,-0.8785339210221359,0.0,-0.6617447548869639,0.0,0.7293358033933668,0.0,2.5965596415308836,7.233664092755581,5.8731901407961935,8.47027252930443,3.231344400741983,0.917459333630714,1.5855764914948105,0.0,7.957551516516518
2011-02-14,1.7567961148925004,1.516431020400184,1.2088105892637533,3.9061048094176996,-0.5479855256287471,-0.593808606728358,-1.0314083092031547,1.494012574852146,-0.5479855256287471,0.06725533664411443,-0.14744834703599063,0.0,-0.5040344035729469,0.0,-0.40872913727157023,0.0,0.9201413142140784,0.0,2.6275147759877737,6.929309252823941,5.790688446338289,8.420172858846756,3.23816768438271,0.8977118565724197,1.27218636578102,0.0,7.1116056455553895
2011-02-15,1.877576758131653,1.4713643167013866,1.2745942943968476,3.872831908594696,-0.6029824637348054,-0.6424478360700295,-1.1589479418650044,1.5411784564099624,-0.6029824637348054,-0.20944241912572736,-0.032310395677793036,0.0,-0.6108417123488257,0.0,0.027934136094053708,0.0,1.4458322566173036,0.0,2.623211965531447,6.496508374291594,5.787214958942408,7.47958644025053,2.9426869289319995,0.5597843175884842,0.8242191701080421,0.0,6.2934063225103305
2011-02-16,1.9765372185555574,1.5303882946590261,1.318811217682662,4.2631766435835265,-0.6577260008728953,-0.6900700684550263,-0.9582652083906156,1.608578910299082,-0.6577260008728953,-0.2345718469201672,-0.13659417376282623,0.0,-0.4973857909442796,0.0,-0.12416233043678182,0.0,1.8838881768920515,0.0,2.4945807348751896,6.089116659816019,5.767719111084642,6.392129570218318,2.9067130023828907,0.5097838656096871,0.6461957795515727,0.0,5.593476691078799
2011-02-17,1.8770306490688995,1.622876668243471,1.80097750166325,4.345487662019874,-0.07605314740564939,-0.010580882517878322,-0.28294055080766434,1.766961606325207,-0.07605314740564939,-0.4322548142452076,-0.2109077564521633,0.0,-0.42548631299731143,0.0,0.344522527775152,0.0,1.6864900817798025,0.0,2.3466345983207413,5.638502017757494,6.008840213069701,5.608889915708561,2.3946175442214335,-0.06774479403180486,0.06359527292882383,0.0,5.483225964406378
2011-02-18,1.9115595544377921,1.7010506936030474,1.9760440684758949,4.366005675640448,0.06448451403810274,0.15386273487546406,0.016811900123816947,1.8628847721722448,0.06448451403810274,-0.4855022357075922,-0.17596743233006684,0.0,-0.17134457902721945,0.0,1.1391011455204578,0.0,1.2430739622040292,0.0,2.1873132453759236,5.460676918026824,6.1367135917066955,5.486671376840576,2.4137288958268512,-0.045180089871080596,-0.09496804416295479,0.0,5.624907759369983
2011-02-22,1.5791093295305552,1.830495932035689,2.1830800546711076,4.100141740422867,0.6039707251405524,0.7849709120976442,0.47630049555550524,1.8642284387457841,0.6039707251405524,-0.1011975201302846,-0.4588614265245745,0.0,-0.0744195220910766,0.0,1.4804315968032165,0.0,0.7435958566759986,0.0,2.2432982601375744,5.3656091392460095,6.207597872319987,5.290995672656904,1.8057469530160912,-0.7369097331814899,-0.9877296986814039,0.0,7.178665659919699
2011-02-23,1.6453126296051612,1.8194063556826559,2.0543256374844665,4.410308219210769,0.4090130078793053,0.539578400641882,0.4416867467211594,1.8396815409240945,0.4090130078793053,-0.06082555572431603,-0.23901680843776774,0.0,0.07779384458195882,0.0,1.3850826091964699,0.0,1.0012490618370018,0.0,2.308281609280072,5.448444621743043,5.808778471588823,5.367746846648215,1.5505142865081802,-1.0073956237615707,-1.585338185375533,0.0,8.884015617953473
2011-02-24,1.9169473003876274,1.8033869205809612,1.919955100733106,4.628664775431888,0.0030078003454785396,0.04290950439943591,0.06752671705618929,1.8800964405672316,0.0030078003454785396,-0.23012855995881099,0.1458610082672085,0.0,0.2683632061060528,0.0,1.0827285565834515,0.0,1.1056167364737037,0.0,2.3373267728555094,5.649936028354888,5.357839270553685,5.74846095974657,1.669351033220015,-0.8484247623305643,-1.632033788750999,0.0,9.87357496856859
2011-02-25,2.2394450451711796,1.469052895458646,2.2027393656129295,4.911440327873992,-0.036705679558250104,-0.006206517032123705,0.6196044220490453,1.9704124354142518,-0.036705679558250104,-1.5040786198668172,0.3524566646373253,0.0,-0.05610536159323343,0.0,1.1324936703601243,0.0,1.3268443240616907,0.0,2.7788584190609003,5.631899149529651,5.433548290487755,6.484044593250293,1.4534403195944086,-1.0713597698492698,-2.193871609924223,0.0,10.634369305211996
2011-02-28,2.3101330178953416,1.3354028189657503,2.3395808471245174,4.6508268711375065,0.02944782922917577,0.07589357627091409,0.45112406710459063,1.9950388946618698,0.02944782922917577,-1.9789082270883585,0.23774523695153915,0.0,-0.08996920908924388,0.0,1.1358029243111334,0.0,1.2579905837603067,0.0,3.1559881438926127,5.626883360141223,5.719031445614346,6.3929436698228255,1.6309236251424748,-0.8446317119514385,-2.1883490529813128,0.0,10.590131353835353
2011-03-01,2.366315409939287,1.547876144564355,2.3840030434635557,4.791581831870504,0.01768763352426861,0.06020654066954572,0.7035554660915375,2.0993981993223993,0.01768763352426861,-1.654566164274133,0.28626290232871243,0.0,0.6478493008850815,0.0,1.0677509331527633,0.0,1.295983018124507,0.0,3.577452117100103,5.398186449574559,6.030095348835056,6.453834821013211,1.6828557927593562,-0.7682735942280441,-1.5085428501574862,0.0,10.92376860504053
2011-03-02,1.8471228075549335,1.739649160542653,2.7546393512246645,4.371393761812893,0.907516543669731,1.1714500782601427,1.3294468956297567,2.113803773107417,0.907516543669731,-1.1224638376942921,-0.041306644810969795,0.0,0.8074907033910615,0.0,1.3059080173267927,0.0,0.9296530383318382,0.0,3.5755838973615526,5.255127589887852,6.891335214048288,5.915737442538762,1.9001373901126803,-0.5037269052888013,-1.3349177139191615,0.0,10.88775717404968
2011-03-03,2.4076459209140832,1.7664542348373493,2.747707688380313,4.351839753792174,0.3400617674662296,0.438277778556036,1.4899493474275176,2.3072692813772484,0.3400617674662296,-1.6224451396196975,0.7342336156140639,0.0,0.9817962942929253,0.0,1.1222932765604343,0.0,0.733885627516274,0.0,4.00619128994532,4.798613377755668,7.600909524658702,5.518768195245008,2.3631229425494213,0.048307807005521314,-0.49660366226978114,0.0,10.819913601587094
2011-03-04,2.697686694076779,1.6854770595613064,2.6146179348720002,4.413434907077803,-0.08306875920477896,-0.10792394399763318,0.9657587435911101,2.3325938961700285,-0.08306875920477896,-1.9413505098261665,1.0269661145286053,0.0,1.0590756479853118,0.0,0.9434277859359168,0.0,0.5531881892821029,0.0,4.83016053567111,3.6444389957526466,8.002080900115729,5.3658877668476075,2.599332859439734,0.32949378397856605,-0.4691578909405605,0.0,10.61177960234326
2011-03-07,2.8475601430744555,1.7480627217169653,2.5698726240410563,4.646503986395368,-0.27768751903339917,-0.3581663759291554,0.9360076440603846,2.3884984962774927,-0.27768751903339917,-1.9213073236815812,1.2637728469758747,0.0,0.7890074520609551,0.0,0.8993880572965753,0.0,0.8662461682564886,0.0,5.605834117384023,3.031702441829575,8.267967266637646,5.208679783402583,2.6983125310086655,0.44437773937289526,-0.5879581418767139,0.0,10.204770654513045
2011-03-08,2.8570084513509917,1.3002082190605944,2.8094697199001075,4.825962196664063,-0.047538731450884164,-0.05331819321836366,1.0763949371882886,2.3222287967705646,-0.047538731450884164,-3.0660617331299105,1.0156542383658806,0.0,0.12357092702009176,0.0,1.0595266253371753,0.0,1.0501310054789479,0.0,6.323972814004358,2.8457623700993087,8.750011678742755,5.120383355282941,2.2524196486731634,-0.10381468861826579,-1.080072633405083,0.0,9.649043113882309
2011-03-09,2.405699208051191,1.3681454259333856,2.555054118130645,5.068098391438253,0.14935491007945378,0.20762439833917237,0.8674191786186665,2.1096329173717407,0.14935491007945378,-2.224462474315065,0.6896294267749348,0.0,0.0740614186264057,0.0,0.5310600987382728,0.0,1.2329458947827567,0.0,6.305236651000853,2.7596668578130035,8.95838099785842,5.311352554303851,2.128941418387504,-0.2547571111144274,-0.5772016218052474,0.0,9.608000471853712
2011-03-10,2.4460463137182633,1.1573836079881872,2.570417028207507,5.333291381170051,0.12437071448924364,0.17203164269961815,0.9085505141218095,2.0579489833046525,0.12437071448924364,-2.701696125949396,0.59282206414934,0.0,-0.1888690575819767,0.0,0.9811673758289925,0.0,1.4446410124860662,0.0,6.359564975879114,3.037988532667207,8.979329618697408,5.838299012169541,2.2537281613613027,-0.09669007021064643,-0.6859386653416975,0.0,9.356282874581881
2011-03-11,2.455479053725713,1.1820676014759954,2.9169421454366757,5.297643626931527,0.46146309171096256,0.6233069105709381,1.3634889722795511,2.1848296002127947,0.46146309171096256,-3.008285996210398,0.7114424939553747,0.0,-0.3244351977373341,0.0,1.7423177024598278,0.0,0.9604564085274108,0.0,6.3018382389650744,3.33091396725666,8.750722083126877,6.4590734524487985,2.117110700418478,-0.26755747354947534,-1.110703179294691,0.0,8.73239510106711
2011-03-14,2.176517971129175,1.26691219937149,3.015842040081194,5.0113745285683065,0.8393240689520192,1.1164569936807234,1.4573091386161587,2.15309073686062,0.8393240689520192,-2.658535612467389,0.47206181484341303,0.0,-0.1969698729101017,0.0,1.6766731010818707,0.0,0.7302628002329614,0.0,6.071515135843774,3.4711982988293655,8.644739663967473,6.587056279911319,1.9972887827098837,-0.416571526683008,-1.2340556180320994,0.0,7.981265789390624
2011-03-15,2.274619985832745,1.2376490547681316,2.99211728599729,5.1096009923983265,0.717497300164545,0.9320072468870912,1.3398350641852126,2.1681287755327223,0.717497300164545,-2.791439162293772,0.5178238709402447,0.0,-0.2787819656320525,0.0,1.783306696733537,0.0,1.203496182980627,0.0,5.867747860373979,3.6367203165605853,8.06439231024547,6.338740759624157,1.970946883983513,-0.4454425188881817,-1.267220800399197,0.0,7.002510726502828
2011-03-16,2.5284503600777635,1.4282112133938905,3.393471023313914,5.262907569178842,0.8650206632361503,1.1097004826149468,1.4125733439734987,2.450044198928522,0.8650206632361503,-3.0654989566038964,0.6508736019461105,0.0,-0.04315310330749611,0.0,2.1188767289170665,0.0,1.390075660584146,0.0,5.839689765185277,3.649022181162443,7.820319728200748,6.0244947588021605,1.9125999502217623,-0.5153305701732538,-1.0300869787102371,0.0,6.354430952894132
2011-03-17,2.597993791770841,1.3392396741508625,3.4714010149057453,5.135173977243532,0.8734072231349042,1.097560959507219,1.8790150641240408,2.469544826942483,0.8734072231349042,-3.3909154583748613,0.6214565732152837,0.0,-0.1911486205081636,0.0,2.152589797223083,0.0,0.8719973336600058,0.0,5.886668531363951,3.70925851280471,7.389753355752008,5.965444427455425,1.9374364941662088,-0.4771032830571967,-0.9692765082166819,0.0,5.575972768509073
2011-03-18,2.6654919429576553,1.2327331277659495,3.1557371619113654,5.133404265606162,0.4902452189537101,0.5674941517279829,1.2470348682667947,2.3513207442116566,0.4902452189537101,-3.355762849337122,0.7884612938887559,0.0,-0.39014354047752153,0.0,1.3547596602481153,0.0,0.7879166035862877,0.0,5.854900513094125,3.8190844572899185,7.094187901931431,5.909410872381067,1.8891391563599746,-0.5347017622689056,-0.5054783878614588,0.0,5.43238255426887
2011-03-21,2.744480890445788,1.3989417036078107,3.1341867940889356,5.254001752176743,0.3897059036431476,0.42478997016174813,1.1320664609119615,2.4258697960475115,0.3897059036431476,-3.0807842773191023,0.8329213360079959,0.0,-0.3021089899952367,0.0,1.1581427256130408,0.0,0.8879960765362949,0.0,5.851861829284296,3.7560266077714997,6.862649883115827,5.903077362493179,1.6441969392747866,-0.8480156948543635,-0.7695319565520646,0.0,5.3627065348589635
2011-03-22,2.677037013917088,1.3649313316902318,3.3906339125829326,5.5417680011633,0.7135968986658447,0.8595699251854851,1.4761085426001033,2.4775340860634176,0.7135968986658447,-3.3378082631195567,1.0979276843865327,0.0,-0.4655646003454572,0.0,1.207553857911825,0.0,1.441626260740433,0.0,5.193100456900174,3.5419362728981785,7.018207885880014,5.737287545762569,1.6059522284416572,-0.8847784340156808,-0.19979472457443403,0.0,5.490660042399436
2011-03-23,2.8271637445221893,1.6729779597650112,3.432395944213093,5.235987956928852,0.6052321996909038,0.6999279871765381,1.6397057782217863,2.6441792161667643,0.6052321996909038,-2.91360376920526,1.181851114917028,0.0,-0.14642839591764467,0.0,1.3780703067286266,0.0,0.8256797377180831,0.0,4.554156312711697,3.379016668240703,6.911329373014978,5.533328065376789,1.3384028358817501,-1.2159298605032263,-0.2121114506264301,0.0,5.74756213058863
2011-03-24,3.1273794867796902,1.7082251821523156,3.7502822130424485,5.463404666861635,0.6229027262627582,0.7151099017131478,1.7587107212972177,2.861962293991485,0.6229027262627582,-3.4612113355175076,1.2104321863920628,0.0,-0.09516173842864561,0.0,1.8303271123093425,0.0,0.8347398914297468,0.0,4.64995103096145,3.262737308007018,6.808068221542737,5.684178140616807,1.2512436981958366,-1.3007750841019943,-0.4181073350241784,0.0,6.194761300161532
2011-03-25,3.1250840017558668,1.8503171241567635,3.536533536326017,5.428255761724591,0.4114495345701501,0.4149676982861804,1.5129977667779828,2.8373115540795495,0.4114495345701501,-2.9609832897683566,0.8856389565846872,0.0,0.3812642286981176,0.0,1.3337941707130874,0.0,0.5168154338505992,0.0,4.979690330646795,3.56303223360938,6.613620504881865,5.881472521023421,1.0235140099607005,-1.5551492977906745,-0.42992630963370804,0.0,6.79371527467916
2011-03-28,2.96350802404243,2.0655626506256564,3.5245664019859375,5.372752132721386,0.5610583779435077,0.6187119656169664,1.82231437156865,2.8512123588846747,0.5610583779435077,-2.3569491247770546,0.6533750061470882,0.0,0.7301598316599061,0.0,1.18498555486142,0.0,0.7219252615838796,0.0,5.068076006888554,4.10763822873522,6.434640523691828,5.844594431750255,1.3783738554858163,-1.0711343464767487,-0.25254976965665854,0.0,6.987632176916712
2011-03-29,2.679131831054627,2.0759282789511495,3.601311428190776,5.601451053237377,0.9221795971361493,1.1096468653468854,1.8344905177143727,2.7854571793988505,0.9221795971361493,-2.128586701343104,0.3128164211153397,1.8081811628947486,0.5280521343867945,-1.037289119320104,1.2173083847272204,1.4147127576304759,0.8098692213668732,2.7336759850040657,4.996337236438031,4.584096246619344,6.246800181050033,6.067944329407482,1.9271225504193177,-0.3509635698064983,0.24426675765996153,1.0451893694594685,6.941873903203138
2011-03-30,2.777738699791119,1.7949904611039966,3.3563329428221755,5.467266481240333,0.5785942430310564,0.6167666843177224,1.3699741434603636,2.643020701239097,0.5785942430310564,-2.5440907204053014,0.9306158922361856,1.774810118134115,0.055341300561343676,-1.473080967719536,0.601693591597511,1.0352302137602254,1.0958727194274402,2.3511825342316173,4.105704770839342,4.621806438690566,6.1743072710365,5.565751480158291,2.0474320543872513,-0.19102670808140204,0.14729466427457094,1.173252939417369,6.958917310936969
2011-03-31,2.897027628424279,1.9505899654994483,3.3640209336950075,5.55120966448913,0.4669933052707287,0.4537605991710941,1.2198163785627387,2.7372128425395785,0.4669933052707287,-2.35986863112039,0.4893817075101956,1.8253442696387485,0.18413573066209898,-1.3247650753191107,0.6163132453146947,0.9360206527603077,1.199369910696956,1.964695344015805,4.067611613824575,4.788779490273,6.0587223696454915,4.876695405621162,1.8864180626740863,-0.40093694465166907,-0.47670487987533505,0.9751599375355462,6.756210924654421
2011-04-01,2.963876273963129,2.21614383815442,3.4576969899779675,5.387862874727356,0.49382071601483846,0.48740897505091213,1.4557480998559749,2.879239034031839,0.49382071601483846,-1.9892855876322568,0.26618957988634984,1.9531239365804753,0.5306667785931134,-0.8498644481652962,0.8430790551059673,1.1186106546795522,0.9744279676495529,1.86734150314182,4.183627420348488,5.339324854189493,5.789408983343081,3.9008314285426624,1.7455881131530058,-0.5828980897273286,-0.8537447462867283,0.6306755638712951,6.231698499939384
2011-04-04,2.9094742705653602,2.1847080246129202,3.2116734103778137,5.324619859347089,0.3021991398124535,0.2098938834411943,1.4921649588689323,2.7686185685186984,0.3021991398124535,-1.7517316317173335,0.06191412749090475,1.7419662305685337,0.43664530289595493,-0.9059479553939815,0.6418007863367574,0.8804032107710018,0.6781158729517207,1.9905521443314194,4.217857524931585,5.744278775991892,5.289715202419365,3.1685638462263928,2.1444840973932124,-0.04691379346236922,-0.5538284336154531,0.5886776920975598,5.499159994813732
2011-04-05,2.958710439398378,2.4055499771945117,2.927174081548418,5.599216849800577,-0.031536357849959895,-0.271927050791428,1.2812504272660121,2.763811499380436,-0.031536357849959895,-1.0747845665577729,0.1017019880473864,1.647540600523295,1.1053417581339173,-0.5859513627174548,0.11770436164831066,0.2145781662274926,0.7732546531365134,2.0851490553444485,4.281452969511154,6.316672348685356,5.180384849872551,2.8371245258281927,2.2280585377373283,0.06569451238854636,-0.02436111093583504,0.9258772172469125,5.474531512934537
2011-04-06,2.844414108403874,2.189833996244225,3.1821857360469066,5.6582330794373075,0.3377716276430327,0.26543473383622185,0.8923835296326272,2.7388112802316686,0.3377716276430327,-1.6469318519623304,0.4387149003526827,1.4890525372801728,0.8216885703108394,-0.9282286351662661,0.6271316179162616,0.6536796165432239,0.5901346879990541,1.9420501619707764,4.148993093042528,6.509360667086677,4.5202422510019264,2.8902790579674105,2.444159689776134,0.3574123372198942,0.31521827138863,1.0104392014266266,5.813261089279985
2011-04-07,2.6973685026056904,2.241960754112127,3.21772454919518,5.887411703516286,0.5203560465894896,0.529042001441578,1.2567181766285855,2.7190179353043327,0.5203560465894896,-1.4311715435766161,0.2513221888874271,1.1396577556053724,1.08457714612394,-0.6673949720773149,0.6473075209876731,0.8318040627662358,0.5541203223462352,2.212014086676781,4.012949860539872,6.479265218020885,3.7030670478570316,3.4427344379831943,2.2835389011376392,0.13587483177986706,0.029810739776336526,0.789279540894035,5.842483309181867
2011-04-08,2.496161517858722,2.2059496102862295,2.7605041684801517,5.445842790988799,0.2643426506214297,0.14926049525433469,0.9812649426622735,2.4875384322083676,0.2643426506214297,-0.8447664657664147,0.0406824641330088,0.6955051883512544,1.023882008810234,-0.32438928252037913,-0.15643797695652406,0.766307380492758,0.14819916405727174,1.9981158780556103,3.9765148768438197,6.32664199217849,3.951877350733943,3.4323625017536306,2.58346052536961,0.5455387973354705,0.466349824951132,0.8151822933875692,6.349770999915066
2011-04-11,2.3010606632582142,1.9124537837965718,2.645414936028865,5.686780978390711,0.34435427277065056,0.266433187711426,0.7973521167808248,2.286309794361217,0.34435427277065056,-1.1215680316939354,0.12454269212903935,0.6421288238775418,0.6455415844250818,-0.4299622095071558,-0.37042710405232926,0.6445012421425775,0.6754064498224048,2.135005053448733,3.75829911238384,6.0243673424438615,4.480780084157253,3.2682047128085774,2.0499664027946665,-0.19473723942241417,0.05267762008478272,0.4041984935474938,6.367389233256699
2011-04-12,2.4131277543219993,2.019857055879767,2.6843539336919044,5.454440311167757,0.2712261793699051,0.15562044775551925,0.8721574203475622,2.372446247964557,0.2712261793699051,-1.0577675762543697,0.13850776848925417,0.5088832923935083,0.7822080011116355,-0.0006083680933639535,-0.30776335230538576,1.066814207156581,0.34483931876943075,2.468476815964136,3.551002998216203,5.642629700952761,4.8561750397598615,3.0451370916456293,2.387766004581946,0.2761232005014194,0.41681912059843307,0.4217846859802561,6.626354228717953
