,AAA,BAA,AAA_10Y_spread,BAA_10Y_spread,AAA_BAA_spread
2010-09-20,2.6308644332357196,3.337185816321552,0.4930557365960051,1.1993771196818375,0.7063213830858324
2010-09-21,2.649180973230391,3.3026145529803976,0.5165699540793005,1.1700035338293073,0.6534335797500068
2010-09-22,2.6155079540659467,3.302619927741177,0.4934900467742227,1.1806020204494532,0.6871119736752305
2010-09-23,2.5915055779660774,3.2694921986803127,0.48133604250143414,1.1593226632156695,0.6779866207142353
2010-09-24,2.587004401261177,3.2713384093889832,0.4782310031701087,1.162565011297915,0.6843340081278062
2010-09-27,2.6009140264456363,3.3855859111007973,0.48335002908188773,1.2680219137370488,0.784671884655161
2010-09-28,2.629715365955917,3.31894467239183,0.5104688171722009,1.1996981236081137,0.6892293064359127
2010-09-29,2.5875706775233076,3.297874973189279,0.48221183867982687,1.1925161343457984,0.7103042956659715
2010-09-30,2.6081155342678355,3.277202756353629,0.4956194723370917,1.1647066944228852,0.6690872220857935
2010-10-01,2.599626842184341,3.325582304504669,0.4835621192957329,1.2095175816160606,0.7259554623203277
2010-10-04,2.597101921122877,3.3066308709418655,0.4881655322908407,1.1976944821098292,0.7095289498189885
2010-10-05,2.6082227069422523,3.3293899184353344,0.49377858983002243,1.2149458013231045,0.721167211493082
2010-10-06,2.5947101840839712,3.327824571229653,0.4802585260287282,1.21337291317441,0.7331143871456818
2010-10-07,2.585055534183575,3.253033759529432,0.4772804973896383,1.1452587227354956,0.6679782253458573
2010-10-08,2.6083968991833353,3.259587632970269,0.5009958855964158,1.1521866193833494,0.6511907337869336
2010-10-11,2.6132389249536914,3.2754838868698264,0.4953746866535571,1.1576196485696921,0.662244961916135
2010-10-12,2.624088375262862,3.290179862042895,0.49560158337785687,1.1616930701578898,0.6660914867800329
2010-10-13,2.6359255127503505,3.3282099232421283,0.4976752272262486,1.1899596377180264,0.6922844104917778
2010-10-14,2.610678794888946,3.285167417562578,0.4916428804422157,1.1661315031158477,0.674488622673632
2010-10-15,2.612801419845965,3.323103459370831,0.5053492336110255,1.2156512731358915,0.710302039524866
2010-10-18,2.595333388503832,3.321490958704241,0.48664062903246386,1.2127981992328731,0.7261575702004093
2010-10-19,2.60456962799421,3.2870769676237064,0.4930017415875261,1.1755090812170224,0.6825073396294963
2010-10-20,2.5902394180917367,3.3326420036042768,0.47375008400218865,1.2161526695147287,0.74240258551254
2010-10-21,2.644493280221694,3.376103034641142,0.4877150694035257,1.2193248238229737,0.731609754419448
2010-10-22,2.6490778930273664,3.3464479007129966,0.4850982672924742,1.1824682749781044,0.6973700076856302
2010-10-25,2.6891625293358046,3.3320567777845387,0.5121182244063474,1.1550124728550815,0.6428942484487341
2010-10-26,2.6591048735117555,3.375948580871803,0.4757601905779647,1.192603897938012,0.7168437073600473
2010-10-27,2.684519346210301,3.3710983145170164,0.4985652743732567,1.1851442426799719,0.6865789683067152
2010-10-28,2.660331634318439,3.39133057932243,0.47202077008489685,1.203019715088888,0.7309989450039911
2010-10-29,2.688960466268053,3.3960134456205653,0.4951628955976708,1.2022158749501832,0.7070529793525124
2010-11-01,2.688866047706697,3.3928748080797186,0.4970206346260957,1.2010293949991175,0.7040087603730218
2010-11-02,2.703523520696682,3.397507542478422,0.5153051978478751,1.209289219629615,0.6939840217817399
2010-11-03,2.687289811683013,3.3559490556295364,0.5044520392064911,1.1731112831530144,0.6686592439465233
2010-11-04,2.67874382009805,3.393330642462762,0.492318092859759,1.206904915224471,0.714586822364712
2010-11-05,2.729678816171351,3.411841608482333,0.5159384624237142,1.1981012547346959,0.6821627923109816
2010-11-08,2.696853637317681,3.4003116335854267,0.5017226173865099,1.2051806136542558,0.7034579962677459
2010-11-09,2.7048455249436114,3.4235527452138053,0.5032924838090338,1.2219997040792276,0.7187072202701938
2010-11-10,2.672875820877991,3.3586805961242003,0.4876646684018624,1.173469443648072,0.6858047752462095
2010-11-11,2.670958117116299,3.3733644624972925,0.48884738260897187,1.1912537279899653,0.7024063453809934
2010-11-12,2.689007952723032,3.3950005766211007,0.4926744479424827,1.1986670718405512,0.7059926238980685
2010-11-15,2.6987448550616273,3.3881757083559525,0.5015185937116708,1.190949447005996,0.6894308532943252
2010-11-16,2.6882567486169124,3.405196468247139,0.4996773486940769,1.2166170683243034,0.7169397196302265
2010-11-17,2.69955152064418,3.370347869833315,0.5129088106409907,1.1837051598301258,0.6707963491891351
2010-11-18,2.696999038538098,3.383746429231457,0.5026776311829981,1.1894250218763571,0.686747390693359
2010-11-19,2.658199122140203,3.3723636330037547,0.4702906893034644,1.184455200167016,0.7141645108635517
2010-11-22,2.686103336932441,3.4053028096328637,0.5004256832980665,1.219625155998489,0.7191994727004225
2010-11-23,2.661528937920553,3.3635798452874224,0.4833902435374817,1.1854411509043512,0.7020509073668695
2010-11-24,2.660270570395552,3.376267588894401,0.4869274971578301,1.2029245156566795,0.7159970184988493
2010-11-25,2.687192485273076,3.434013803308048,0.49275339986533284,1.2395747179003047,0.7468213180349719
2010-11-26,2.6946591396022948,3.399100812070917,0.4955095493921089,1.199951221860731,0.7044416724686222
2010-11-29,2.6648116147309233,3.3983273675100287,0.48434115353351403,1.2178569063126194,0.7335157527791054
2010-11-30,2.682096580773044,3.4111379382639955,0.5005003761179787,1.2295417336089303,0.7290413574909516
2010-12-01,2.6618892439372193,3.3946561876184145,0.4830339603030094,1.2158009039842046,0.7327669436811952
2010-12-02,2.690000901995403,3.3851518334358826,0.5024135258960096,1.197564457336489,0.6951509314404793
2010-12-03,2.696400847402419,3.384387481620805,0.5196315191172625,1.2076181533356483,0.6879866342183858
2010-12-06,2.6618128284774167,3.3477484668105726,0.4837387448743713,1.1696743832075271,0.6859356383331559
2010-12-07,2.677650543448694,3.3635722591396435,0.49519720697828085,1.1811189226692305,0.6859217156909496
2010-12-08,2.6674327446896338,3.380643582370519,0.47453924678488857,1.1877500844657738,0.7132108376808852
2010-12-09,2.6732915697130073,3.419505225621344,0.4943638746662007,1.2405775305745372,0.7462136559083365
2010-12-10,2.676386769494867,3.3511156401372584,0.5031313966505349,1.1778602672929264,0.6747288706423915
2010-12-13,2.672065435649975,3.3453264636840023,0.5029607268154708,1.176221754849498,0.6732610280340272
2010-12-14,2.6582763562213105,3.3330007540972963,0.4952213133395915,1.1699457112155773,0.6747243978759858
2010-12-15,2.6901808040572828,3.3911061411077625,0.5068712187649025,1.2077965558153823,0.7009253370504798
2010-12-16,2.7107163006093806,3.386866255120436,0.5242490932986628,1.200399047809718,0.6761499545110552
2010-12-17,2.6817854260582066,3.3820583870033625,0.5133898269049406,1.2136627878500965,0.7002729609451559
2010-12-20,2.668516924433827,3.383313243391937,0.4928772946305777,1.2076736135886876,0.7147963189581099
2010-12-21,2.6868773527764898,3.372842486713299,0.48783577645403176,1.173800910390841,0.6859651339368091
2010-12-22,2.7080771650155673,3.395790103969029,0.5003502326740636,1.1880631716275252,0.6877129389534615
2010-12-23,2.6840877856937735,3.4188954151349256,0.49190317925172033,1.2267108086928724,0.7348076294411521
2010-12-24,2.694582045286574,3.3845359741688936,0.5049180142408076,1.1948719431231272,0.6899539288823195
2010-12-27,2.6916198416943935,3.4262719206234786,0.49112642566623954,1.2257785045953247,0.7346520789290851
2010-12-28,2.6891476557260274,3.3837200955841924,0.5007947978033935,1.1953672376615585,0.694572439858165
2010-12-29,2.7039168650762897,3.373304618764345,0.5107908015309524,1.1801785552190078,0.6693877536880555
2010-12-30,2.702241176822515,3.3945944028987225,0.5029529703642761,1.1953061964404834,0.6923532260762073
2010-12-31,2.680874517952222,3.3664949663787445,0.4926429299218138,1.178263378348336,0.6856204484265223
2011-01-03,2.700994954107247,3.37321916058142,0.5137351580130249,1.1859593644871977,0.6722242064741728
2011-01-04,2.632789714708191,3.3481316788922895,0.476714673309492,1.1920566374935904,0.7153419641840983
2011-01-05,2.6362727986049292,3.3412828153734377,0.49017775691558674,1.1951877736840952,0.7050100167685085
2011-01-06,2.637612519403335,3.297779670495709,0.49253397093776163,1.1527011220301357,0.6601671510923741
2011-01-07,2.6281812047903066,3.3197947598963253,0.4906140913916417,1.1822276464976604,0.6916135551060187
2011-01-10,2.648445316991913,3.328317576002508,0.4955247879762896,1.1753970469868849,0.6798722590105952
2011-01-11,2.6366922635599703,3.3098773107219546,0.4969639428576822,1.1701489900196664,0.6731850471619842
2011-01-12,2.6234021553274145,3.3177184057904885,0.48962538129574007,1.183941631758814,0.694316250463074
2011-01-13,2.6176289199447136,3.3008933298597243,0.48656035401932884,1.1698247639343395,0.6832644099150107
2011-01-14,2.632128204232216,3.3552960877587523,0.489047589972301,1.2122154734988375,0.7231678835265365
2011-01-17,2.610771276875526,3.330182281881236,0.4841366010961554,1.2035476061018655,0.7194110050057101
2011-01-18,2.639554354619043,3.346372736264623,0.5004535198641173,1.2072719015096975,0.7068183816455802
2011-01-19,2.6322904289207036,3.3222740676633906,0.48613326794812295,1.17611690669081,0.689983638742687
